   1.53999889       15.2502689       3.68627810       9.81531429      -5.16049480     -0.119527221      -9.74810028    
   1.54999888       15.3484163       3.63418579       9.81411648      -5.25796843     -0.119994454      -9.74665546    
   1.55999887       15.4465513       3.58111882       9.81291389      -5.35542774     -0.120468654      -9.74519634    
   1.56999886       15.5446739       3.52707744       9.81170654      -5.45287228     -0.120949715      -9.74372482    
   1.57999885       15.6427851       3.47206163       9.81049442      -5.55030203     -0.121437557      -9.74223900    
   1.58999884       15.7408838       3.41607165       9.80927753      -5.64771700     -0.121932067      -9.74073982    
   1.59999883       15.8389702       3.35910749       9.80805588      -5.74511671     -0.122433186      -9.73922634    
   1.60999882       15.9370441       3.30116940       9.80682945      -5.84250116     -0.122940794      -9.73769951    
   1.61999881       16.0351067       3.24225760       9.80559731      -5.93987036     -0.123454779      -9.73615837    
   1.62999880       16.1331558       3.18237209       9.80436039      -6.03722429     -0.123975076      -9.73460293    
   1.63999879       16.2311935       3.12151313       9.80311775      -6.13456249     -0.124501579      -9.73303223    
   1.64999878       16.3292179       3.05968094       9.80187035      -6.23188496     -0.125034198      -9.73144722    
   1.65999877       16.4272308       2.99687552       9.80061722      -6.32919121     -0.125572845      -9.72984791    
   1.66999876       16.5252304       2.93309712       9.79935837      -6.42648172     -0.126117423      -9.72823429    
   1.67999876       16.6232185       2.86834598       9.79809475      -6.52375603     -0.126667842      -9.72660446    
   1.68999875       16.7211933       2.80262208       9.79682541      -6.62101364     -0.127224013      -9.72496033    
   1.69999874       16.8191547       2.73592567       9.79555035      -6.71825504     -0.127785861      -9.72330093    
   1.70999873       16.9171028       2.66825700       9.79426956      -6.81547976     -0.128353283      -9.72162628    
   1.71999872       17.0150394       2.59961629       9.79298306      -6.91268730     -0.128926173      -9.71993542    
   1.72999871       17.1129627       2.53000355       9.79169083      -7.00987816     -0.129504487      -9.71823025    
   1.73999870       17.2108727       2.45941901       9.79039288      -7.10705185     -0.130088106      -9.71650887    
   1.74999869       17.3087692       2.38786268       9.78908920      -7.20420837     -0.130676955      -9.71477127    
   1.75999868       17.4066544       2.31533504       9.78777981      -7.30134726     -0.131270960      -9.71301842    
   1.76999867       17.5045261       2.24183607       9.78646374      -7.39846849     -0.131870016      -9.71125031    
   1.77999866       17.6023846       2.16736603       9.78514194      -7.49557209     -0.132474035      -9.70946503    
