  0.386998564       3.81492138       3.08907890       9.72646427       5.99077034    
  0.387998551       3.82464743       3.09506440       9.72583771       5.98060274    
  0.388998538       3.83437276       3.10103989       9.72521210       5.97043562    
  0.389998525       3.84409761       3.10700512       9.72458649       5.96026945    
  0.390998513       3.85382175       3.11296034       9.72396183       5.95010424    
  0.391998500       3.86354518       3.11890531       9.72333717       5.93993998    
  0.392998487       3.87326813       3.12484002       9.72271252       5.92977619    
  0.393998474       3.88299036       3.13076472       9.72208881       5.91961336    
  0.394998461       3.89271212       3.13667917       9.72146511       5.90945148    
  0.395998448       3.90243316       3.14258337       9.72084141       5.89929056    
  0.396998435       3.91215348       3.14847755       9.72021866       5.88913059    
  0.397998422       3.92187333       3.15436149       9.71959591       5.87897110    
  0.398998410       3.93159246       3.16023540       9.71897411       5.86881256    
  0.399998397       3.94131112       3.16609907       9.71835232       5.85865498    
  0.400998384       3.95102906       3.17195249       9.71773052       5.84849834    
  0.401998371       3.96074629       3.17779589       9.71710968       5.83834219    
  0.402998358       3.97046304       3.18362904       9.71648884       5.82818699    
  0.403998345       3.98017907       3.18945217       9.71586800       5.81803274    
  0.404998332       3.98989439       3.19526505       9.71524811       5.80787945    
  0.405998319       3.99960923       3.20106769       9.71462822       5.79772663    
  0.406998307       4.00932360       3.20686030       9.71400928       5.78757477    
  0.407998294       4.01903725       3.21264267       9.71339035       5.77742386    
  0.408998281       4.02875042       3.21841502       9.71277142       5.76727390    
  0.409998268       4.03846264       3.22417712       9.71215343       5.75712442    
  0.410998255       4.04817438       3.22992921       9.71153545       5.74697590    
  0.411998242       4.05788565       3.23567104       9.71091747       5.73682833    
  0.412998229       4.06759596       3.24140263       9.71030045       5.72668171    
  0.413998216       4.07730579       3.24712420       9.70968342       5.71653557    
  0.414998204       4.08701515       3.25283551       9.70906734       5.70639038    
  0.415998191       4.09672356       3.25853682       9.70845127       5.69624615    
  0.416998178       4.10643148       3.26422787       9.70783520       5.68610287    
  0.417998165       4.11613894       3.26990891       9.70722008       5.67596006    
  0.418998152       4.12584591       3.27557969       9.70660496       5.66581821    
  0.419998139       4.13555193       3.28124046       9.70598984       5.65567732    
  0.420998126       4.14525747       3.28689098       9.70537567       5.64553690    
  0.421998113       4.15496254       3.29253149       9.70476151       5.63539743    
  0.422998101       4.16466665       3.29816175       9.70414734       5.62525892    
  0.423998088       4.17437029       3.30378175       9.70353413       5.61512136    
  0.424998075       4.18407345       3.30939174       9.70292091       5.60498428    
