  0.193000212      0.675491750      0.606376529       3.49990797       2.78368831       3.49990797       2.78368831    
  0.194000214      0.678991675      0.609158397       3.49990749       2.77997708       3.49990749       2.77997708    
  0.195000216      0.682491601      0.611936510       3.49990702       2.77626586       3.49990702       2.77626586    
  0.196000218      0.685991526      0.614710927       3.49990654       2.77255464       3.49990654       2.77255464    
  0.197000220      0.689491451      0.617481649       3.49990606       2.76884341       3.49990606       2.76884341    
  0.198000222      0.692991376      0.620248616       3.49990559       2.76513219       3.49990559       2.76513219    
  0.199000224      0.696491301      0.623011887       3.49990511       2.76142097       3.49990511       2.76142097    
  0.200000226      0.696491301      0.623011887       3.49990511       2.76142097       3.49990511       2.76142097    
  0.200000226      0.699991226      0.625771463       3.49990463       2.75770974       3.49990463       2.75770974    
  0.201000229      0.703491151      0.628527343       3.49990416       2.75399852       3.49990416       2.75399852    
  0.202000231      0.706991076      0.631279469       3.49990368       2.75028729       3.49990368       2.75028729    
  0.203000233      0.710491002      0.634027898       3.49990320       2.74657607       3.49990320       2.74657607    
  0.204000235      0.713990927      0.636772633       3.49990273       2.74286485       3.49990273       2.74286485    
  0.205000237      0.717490852      0.639513671       3.49990225       2.73915362       3.49990225       2.73915362    
  0.206000239      0.720990777      0.642250955       3.49990177       2.73544240       3.49990177       2.73544240    
  0.207000241      0.724490702      0.644984543       3.49990129       2.73173118       3.49990129       2.73173118    
  0.208000243      0.727990627      0.647714436       3.49990082       2.72801995       3.49990082       2.72801995    
  0.209000245      0.731490552      0.650440633       3.49990034       2.72430873       3.49990034       2.72430873    
  0.210000247      0.734990478      0.653163075       3.49989986       2.72059751       3.49989986       2.72059751    
  0.211000249      0.738490403      0.655881822       3.49989939       2.71688628       3.49989939       2.71688628    
  0.212000251      0.741990328      0.658596873       3.49989891       2.71317506       3.49989891       2.71317506    
  0.213000253      0.745490253      0.661308169       3.49989843       2.70946383       3.49989843       2.70946383    
  0.214000255      0.748990178      0.664015770       3.49989796       2.70575261       3.49989796       2.70575261    
  0.215000257      0.752490103      0.666719675       3.49989748       2.70204139       3.49989748       2.70204139    
  0.216000259      0.755990028      0.669419885       3.49989700       2.69833016       3.49989700       2.69833016    
  0.217000261      0.759489954      0.672116339       3.49989653       2.69461894       3.49989653       2.69461894    
  0.218000263      0.762989879      0.674809098       3.49989605       2.69090772       3.49989605       2.69090772    
  0.219000265      0.766489804      0.677498162       3.49989557       2.68719649       3.49989557       2.68719649    
  0.220000267      0.769989729      0.680183530       3.49989510       2.68348527       3.49989510       2.68348527    
  0.221000269      0.773489654      0.682865143       3.49989462       2.67977405       3.49989462       2.67977405    
  0.222000271      0.776989579      0.685543060       3.49989414       2.67606282       3.49989414       2.67606282    
  0.223000273      0.780489504      0.688217282       3.49989367       2.67235160       3.49989367       2.67235160    
  0.224000275      0.783989429      0.690887809       3.49989319       2.66864038       3.49989319       2.66864038    
  0.225000277      0.787489355      0.693554580       3.49989271       2.66492915       3.49989271       2.66492915    
  0.226000279      0.790989280      0.696217656       3.49989223       2.66121793       3.49989223       2.66121793    
  0.227000281      0.794489205      0.698877037       3.49989176       2.65750670       3.49989176       2.65750670    
  0.228000283      0.797989130      0.701532722       3.49989128       2.65379548       3.49989128       2.65379548    
  0.229000285      0.801489055      0.704184651       3.49989080       2.65008426       3.49989080       2.65008426    
  0.230000287      0.804988980      0.706832886       3.49989033       2.64637303       3.49989033       2.64637303    
  0.231000289      0.808488905      0.709477425       3.49988985       2.64266181       3.49988985       2.64266181    
  0.232000291      0.811988831      0.712118208       3.49988937       2.63895059       3.49988937       2.63895059    
  0.233000293      0.815488756      0.714755297       3.49988890       2.63523936       3.49988890       2.63523936    
  0.234000295      0.818988681      0.717388690       3.49988842       2.63152814       3.49988842       2.63152814    
  0.235000297      0.822488546      0.720018387       3.49988794       2.62781692       3.49988794       2.62781692    
  0.236000299      0.825988412      0.722644329       3.49988747       2.62410569       3.49988747       2.62410569    
  0.237000301      0.829488277      0.725266576       3.49988699       2.62039447       3.49988699       2.62039447    
  0.238000304      0.832988143      0.727885127       3.49988651       2.61668324       3.49988651       2.61668324    
  0.239000306      0.836488008      0.730499983       3.49988604       2.61297202       3.49988604       2.61297202    
  0.240000308      0.839987874      0.733111084       3.49988556       2.60926080       3.49988556       2.60926080    
  0.241000310      0.843487740      0.735718489       3.49988508       2.60554957       3.49988508       2.60554957    
  0.242000312      0.846987605      0.738322198       3.49988461       2.60183835       3.49988461       2.60183835    
  0.243000314      0.850487471      0.740922213       3.49988413       2.59812713       3.49988413       2.59812713    
  0.244000316      0.853987336      0.743518472       3.49988365       2.59441590       3.49988365       2.59441590    
  0.245000318      0.857487202      0.746111035       3.49988317       2.59070468       3.49988317       2.59070468    
  0.246000320      0.860987067      0.748699903       3.49988270       2.58699346       3.49988270       2.58699346    
  0.247000322      0.864486933      0.751285076       3.49988222       2.58328223       3.49988222       2.58328223    
  0.248000324      0.867986798      0.753866494       3.49988174       2.57957101       3.49988174       2.57957101    
  0.249000326      0.871486664      0.756444216       3.49988127       2.57585979       3.49988127       2.57585979    
  0.250000328      0.874986529      0.759018242       3.49988079       2.57214856       3.49988079       2.57214856    
  0.251000315      0.878486335      0.761588514       3.49988031       2.56843734       3.49988031       2.56843734    
  0.252000302      0.881986141      0.764155090       3.49987984       2.56472611       3.49987984       2.56472611    
